1,1,16.12,146.97,74.99,193.58,1.00,-1,-1,-1
1,2,118.87,158.31,80.33,169.53,1.00,-1,-1,-1
1,3,307.20,214.20,9.68,28.90,1.00,-1,-1,-1
2,1,16.72,146.20,75.09,194.36,1.00,-1,-1,-1
2,2,117.71,155.35,83.64,174.05,1.00,-1,-1,-1
2,3,309.75,213.09,10.53,30.39,1.00,-1,-1,-1
2,4,267.44,204.44,13.45,41.74,1.00,-1,-1,-1
3,1,22.38,144.88,73.68,195.23,1.00,-1,-1,-1
3,2,130.61,156.40,78.51,172.27,1.00,-1,-1,-1
3,3,316.36,213.99,9.96,28.85,1.00,-1,-1,-1
3,4,270.85,195.73,18.76,51.38,1.00,-1,-1,-1
3,5,247.40,199.14,22.63,63.24,1.00,-1,-1,-1
3,6,233.82,192.91,16.85,66.54,1.00,-1,-1,-1
4,1,24.64,144.38,75.47,198.48,1.00,-1,-1,-1
4,2,135.87,155.17,79.47,176.60,1.00,-1,-1,-1
4,3,322.06,214.06,10.57,30.03,1.00,-1,-1,-1
4,5,255.15,199.93,22.41,63.25,1.00,-1,-1,-1
4,6,239.51,193.33,18.31,67.97,1.00,-1,-1,-1
5,1,30.14,145.75,77.59,202.41,1.00,-1,-1,-1
5,2,141.28,155.87,82.05,181.74,1.00,-1,-1,-1
5,3,330.87,213.87,10.87,31.53,1.00,-1,-1,-1
5,5,262.91,200.71,22.18,63.27,1.00,-1,-1,-1
5,6,245.20,193.76,19.77,69.40,1.00,-1,-1,-1
6,1,33.80,143.55,78.43,205.97,1.00,-1,-1,-1
6,2,144.45,153.81,83.79,184.90,1.00,-1,-1,-1
6,3,337.84,214.03,10.93,31.68,1.00,-1,-1,-1
6,5,270.66,201.49,21.96,63.29,1.00,-1,-1,-1
6,6,250.89,194.19,21.23,70.82,1.00,-1,-1,-1
7,1,35.56,140.20,79.56,209.59,1.00,-1,-1,-1
7,2,150.32,150.93,83.90,187.23,1.00,-1,-1,-1
7,3,344.81,214.19,10.98,31.83,1.00,-1,-1,-1
7,5,275.84,201.21,21.74,62.86,1.00,-1,-1,-1
7,6,255.81,193.00,21.81,70.67,1.00,-1,-1,-1
8,1,41.92,140.92,79.85,212.10,1.00,-1,-1,-1
8,2,156.05,151.87,84.90,190.16,1.00,-1,-1,-1
8,3,351.78,214.34,11.04,31.97,1.00,-1,-1,-1
8,5,284.68,203.45,21.21,62.33,1.00,-1,-1,-1
8,6,263.19,194.98,22.52,70.74,1.00,-1,-1,-1
8,7,235.79,199.98,24.59,65.58,1.00,-1,-1,-1
9,1,45.11,138.41,80.75,215.25,1.00,-1,-1,-1
9,2,160.36,150.87,85.42,192.70,1.00,-1,-1,-1
9,3,358.75,214.50,11.09,32.12,1.00,-1,-1,-1
9,5,289.26,202.41,22.30,64.06,1.00,-1,-1,-1
9,6,268.47,195.83,22.53,70.06,1.00,-1,-1,-1
9,7,241.36,200.49,24.60,65.13,1.00,-1,-1,-1
9,8,309.37,208.41,16.13,42.38,1.00,-1,-1,-1
10,1,49.27,136.05,83.14,219.52,1.00,-1,-1,-1
10,2,165.40,148.16,88.95,197.54,1.00,-1,-1,-1
10,3,365.72,214.65,11.15,32.27,1.00,-1,-1,-1
10,5,297.50,201.37,22.99,65.30,1.00,-1,-1,-1
10,6,278.13,196.46,21.87,68.91,1.00,-1,-1,-1
10,7,250.50,199.44,24.56,65.49,1.00,-1,-1,-1
10,8,317.69,208.23,14.92,41.64,1.00,-1,-1,-1
11,1,53.60,134.29,84.79,223.32,1.00,-1,-1,-1
11,2,171.16,146.74,90.49,200.81,1.00,-1,-1,-1
11,3,372.69,214.81,11.20,32.41,1.00,-1,-1,-1
11,5,305.34,200.94,22.58,65.63,1.00,-1,-1,-1
11,6,286.03,197.01,21.21,68.07,1.00,-1,-1,-1
11,7,257.95,199.92,24.75,65.37,1.00,-1,-1,-1
11,8,325.21,206.72,15.39,43.13,1.00,-1,-1,-1
