1,9,513.14,463.14,44.37,169.79,1.00,-1,-1,-1
1,8,937.50,433.65,35.97,84.18,1.00,-1,-1,-1
1,7,1256.89,444.82,33.73,101.19,1.00,-1,-1,-1
1,6,1018.18,429.28,39.01,101.56,1.00,-1,-1,-1
1,5,731.27,469.80,35.44,98.12,1.00,-1,-1,-1
1,4,1439.98,431.92,159.74,334.84,1.00,-1,-1,-1
1,3,438.12,443.37,109.88,279.31,1.00,-1,-1,-1
1,2,583.08,444.42,88.96,264.14,1.00,-1,-1,-1
1,1,1338.37,416.21,173.39,373.93,1.00,-1,-1,-1
2,11,689.64,485.86,43.31,112.92,1.00,-1,-1,-1
2,10,912.14,485.64,98.46,100.70,1.00,-1,-1,-1
2,8,936.85,433.21,37.57,84.94,1.00,-1,-1,-1
2,7,1257.33,445.11,33.95,101.09,1.00,-1,-1,-1
2,6,1015.89,428.52,41.09,104.09,1.00,-1,-1,-1
2,5,731.84,470.06,36.25,97.76,1.00,-1,-1,-1
2,4,1440.77,432.32,159.59,336.03,1.00,-1,-1,-1
2,3,440.77,440.79,116.04,284.19,1.00,-1,-1,-1
2,2,582.59,444.11,89.85,264.68,1.00,-1,-1,-1
2,1,1343.25,417.86,174.56,373.49,1.00,-1,-1,-1
3,9,512.21,462.34,49.34,186.10,1.00,-1,-1,-1
3,8,936.44,433.15,37.28,84.83,1.00,-1,-1,-1
3,7,1257.28,445.60,34.19,100.79,1.00,-1,-1,-1
3,6,1015.04,428.39,41.92,104.42,1.00,-1,-1,-1
3,5,731.67,469.88,35.82,97.72,1.00,-1,-1,-1
3,4,1429.52,427.44,169.86,345.98,1.00,-1,-1,-1
3,3,440.94,441.07,119.76,285.68,1.00,-1,-1,-1
3,2,582.34,443.34,92.19,266.72,1.00,-1,-1,-1
3,1,1345.14,417.58,178.06,380.08,1.00,-1,-1,-1
4,8,936.07,433.43,37.74,85.07,1.00,-1,-1,-1
4,7,1257.36,445.84,34.24,100.54,1.00,-1,-1,-1
4,6,1011.00,426.81,45.31,106.78,1.00,-1,-1,-1
4,5,731.91,469.24,35.90,98.35,1.00,-1,-1,-1
4,4,1431.16,424.78,175.74,350.00,1.00,-1,-1,-1
4,3,441.02,440.87,121.83,285.87,1.00,-1,-1,-1
4,2,582.97,443.69,92.90,266.37,1.00,-1,-1,-1
4,1,1348.61,417.28,180.18,384.06,1.00,-1,-1,-1
5,9,513.46,464.21,50.99,193.25,1.00,-1,-1,-1
5,8,935.84,433.36,37.88,84.81,1.00,-1,-1,-1
5,7,1257.02,445.95,34.77,100.67,1.00,-1,-1,-1
5,6,1009.21,427.03,46.68,106.17,1.00,-1,-1,-1
5,5,732.30,469.15,35.65,98.10,1.00,-1,-1,-1
5,4,1459.98,427.99,163.36,341.80,1.00,-1,-1,-1
5,3,440.94,440.82,122.72,285.56,1.00,-1,-1,-1
5,2,583.25,443.52,93.24,266.00,1.00,-1,-1,-1
5,1,1352.87,416.96,179.69,385.16,1.00,-1,-1,-1
6,9,513.07,464.50,52.36,197.74,1.00,-1,-1,-1
6,8,935.80,433.34,37.84,84.79,1.00,-1,-1,-1
